index;id;username;tweet;fecha;anuncio;ubicacion;sentimiento
0;1.2407762639100027e+18;Elizabeth789741;alferdez alferdezprensa por favor qxsea a partir del sabafo la cuarentena los q fuimos hoy a trabajar no hemos podido organizarnos;2020-03-19 23:04:48+00:00;Anuncio_1;Buenos Aires, Argentina;
1;1.243993087531266e+18;sergistack;usas google chrome lo siento por las mayusculas pero existe un nuevo navegador que es mas rapido y mas privado que chrome bloquea los anuncios y los rastreadores lo cual ahorra tiempo de carga la interfaz es exactamente igual que la de chrome brave lo supera en todo;2020-03-28 20:07:18+00:00;Anuncio_1;Buenos Aires, Argentina;
2;1.2407744412667453e+18;vickyuliyapo;comodice inesazpelicueta que comiencen ya a elaborar remedios genericos asi no nos toma de sorpresa identica respuesta que tuvo el gobierno con la elaboracion del alcohol en gel o barbijos c parte del ministerio de defensa vamosss alberto;2020-03-19 22:57:33+00:00;Anuncio_1;Buenos Aires, Argentina;
3;1.2407368537053184e+18;RUCHOCASLA;alferdez alferdezprensa a los que enganchan en la ruta yendose de vacaciones metanles una multa de 100 lucas y si se hacen los locos cuarentena presos con los giles mano dura companero abrazo;2020-03-19 20:28:12+00:00;Anuncio_1;Buenos Aires, Argentina;
4;1.2406962671365775e+18;Populismomata;alferdezprensa porque no hacen que el indek mida el coronavirus asi lo bajan tan facil como ya hicieron con la inflacion;2020-03-19 17:46:55+00:00;Anuncio_1;Buenos Aires, Argentina;
5;1.240690563621335e+18;MonicaDamiano3;alferdezprensa chapeau presidente lo saludo como mujer que voto a la comporto como duque;2020-03-19 17:24:15+00:00;Anuncio_1;Buenos Aires, Argentina;
6;1.2405766071585055e+18;GriseldaLassaga;malisima estrategia de comunicacion alferdezprensa;2020-03-19 09:51:26+00:00;Anuncio_1;Buenos Aires, Argentina;
7;1.2405521857395958e+18;LMnuncaP;chile tiene 6 laboratorios y lo amplia a 12 la semana que viene nosotros seguimos con 1 el malbran seguramente superamos al dia de hoy los 500 casos con trafico interno que esperan ginesggarcia alferdezprensa;2020-03-19 08:14:24+00:00;Anuncio_1;Buenos Aires, Argentina;
8;1.240500341411582e+18;IvanBurgofkrebs;alferdez alferdezprensa denuncio un empleador vivo aqui los choferes no se animan a denunciar por miedo a perder su trabajo pero yo soy pasajero y lo puedo hacer tranquilamente buenjueves cuarentenatotal cierretotal noseasgilquedateencasa coronavirus dia3;2020-03-19 04:48:23+00:00;Anuncio_1;Buenos Aires, Argentina;
9;1.244321645231321e+18;Elizabeth789741;alferdez alferdezprensa patobullrich no solo moratoria un tributarista exige otras 9 medidas de alivio impositivo para salvar empresas y empleos durante la pandemia infobae;2020-03-29 17:52:53+00:00;Anuncio_2;Buenos Aires, Argentina;
10;1.2150943098017423e+18;danielchayau;check out the audio book elven magic on audible;2020-01-09 02:13:53+00:00;Anuncio_2;Buenos Aires, Argentina;
11;1.2442803245672407e+18;Pamela41935110;hola banco comafi monte grande;2020-03-29 15:08:41+00:00;Anuncio_2;Buenos Aires, Argentina;
12;1.2442621764555612e+18;Pamela41935110;no es justo otro banco pueda cobra por huella dijital y otro banco no lo hacen;2020-03-29 13:56:34+00:00;Anuncio_2;Buenos Aires, Argentina;
13;1.244262019525677e+18;Pamela41935110;no hay repuesta se lava la mano ustdet y el banco anse tambien carajo piensa hacer;2020-03-29 13:55:57+00:00;Anuncio_2;Buenos Aires, Argentina;
14;1.2442618341417083e+18;Pamela41935110;piensa mataron de hambre no por el virus si no por hacer todo mal no hareglo nada iva ser para los jubilado y pensionados deja a asen no da solucion no es patos lo banco esa huella cobra mira cobra y otro no cobramos carsjo pienses hacer matarno pasando re enoja furiosa;2020-03-29 13:55:13+00:00;Anuncio_2;Buenos Aires, Argentina;
15;1.2442611958189015e+18;Pamela41935110;una pregunta hasta cuanto va esta esto ya no pode mi mas y los banco no atiende ni por telefono y no abre que sea un rato despues cierra les cuesta pedi mi tarjeta de debito no me la dieron ustde tiene plata yo y mi mama no tenemos plata no voy cobra no tengo tarjeta de debito;2020-03-29 13:52:40+00:00;Anuncio_2;Buenos Aires, Argentina;
16;1.2441688532922286e+18;luchocremaschi;diganle a federico fernandez que al menos firme el petitorio para ser un poco mas serios;2020-03-29 07:45:44+00:00;Anuncio_2;Buenos Aires, Argentina;
17;1.2442981819172495e+18;SandraA09996070;alferdezprensa alferdez reclamo profesionales autonomos;2020-03-29 16:19:39+00:00;Anuncio_2;Paraná, Argentina;
18;1.248748440324096e+18;Antoo2108181;chee alferdezprensa y aca que pasa y la cuarentena y la policia;2020-04-10 23:03:23+00:00;Anuncio_3;Buenos Aires, Argentina;
19;1.2487206819755459e+18;MatiasERuiz;dia de sentimientos anticuarentena en su cenit muy a pesar de ello se olfatea una acentuacion de la invectiva confiscatoria oficial sobre esa medida que evalua tomar mr president no lo haga casi un ruego no rompa todo cc alferdez alferdezprensa;2020-04-10 21:13:05+00:00;Anuncio_3;Buenos Aires, Argentina;
20;1.2487147048617492e+18;adrianad952;alferdez alferdezprensa titere felpudo complice de cfk;2020-04-10 20:49:20+00:00;Anuncio_3;Rosario, Argentina;
21;1.2486026294306365e+18;adrianad952;alferdez alferdezprensa ginesggarcia nomevanacallar gobiernodeinutiles gobiernocriminal gobiernoasesino culpables todos de los contagios y muertes x coronavirus;2020-04-10 13:23:59+00:00;Anuncio_3;Rosario, Argentina;
22;1.2541399431878943e+18;RosanaFalabella;horaciorlarreta alferdezprensa alferdez como este tema se extiende hasta el dia de hoy a lo mejor tenga ganas de ayudarme la scjn me manifesto que so quiero denunciar noooo es momento de construir tenemos un gran presidente alferdez;2020-04-25 20:07:17+00:00;Anuncio_4;Buenos Aires, Argentina;
23;1.2540976318878843e+18;emmariviello;elpeorpresidentedelahistoria es tendencia en twitter sera en parte porque alferdez paso de negociar con el mercosur a negociar con los presos kicillofok santicafiero alferdezprensa felipesola;2020-04-25 17:19:10+00:00;Anuncio_4;Buenos Aires, Argentina;
24;1.2540556546979062e+18;Ly_Cerv;mauriciomacri siempre demostro su amor por su gente en cientos de maneras asi nosotros con el porque se nos hace imposible olvidar sus 4 anos de gobierno a pesar de todas las abominaciones que le hizo la opo salvaje q soporto estoicamente mauriciomacrielmejor;2020-04-25 14:32:21+00:00;Anuncio_4;Buenos Aires, Argentina;
25;1.254039555331756e+18;HBoleggi;alferdez alferdezprensa c5n todonoticias americatv infobaeamerica canal9oficial jonatanviale gcba batransito mindetransporte horaciorlarreta esta es la manera correcta de transportar materiales con sospecha de coronavirus;2020-04-25 13:28:23+00:00;Anuncio_4;Buenos Aires, Argentina;
26;1.2538717887292908e+18;9020Laura;no se negocia con delincuentes alferdez alferdezprensa;2020-04-25 02:21:44+00:00;Anuncio_4;Buenos Aires, Argentina;
27;1.2538370956192522e+18;albertoelma;alferdezprensa senor presidente el petroleo en el mas bajo precio del siglo pero la nafta y derivados de hidrocarburos no bajaron pero si nuestros sueldos porque senor;2020-04-25 00:03:53+00:00;Anuncio_4;Buenos Aires, Argentina;
28;1.254104943629402e+18;Carolin48120500;alertaescolares sumate y comparti omarperotti alferdez todonoticias alferdezprensa pablojavkin no se olviden de los senores del transporte escolar quienes no resiben ningun tipo de ayuda del estado nacional;2020-04-25 17:48:13+00:00;Anuncio_4;Rosario, Argentina;
29;1.2540303162363494e+18;adrianad952;alferdez alferdezprensa ginesggarcia verguenza nacional son todos uds un medico del pami ii de rosario hizo una fuerte denuncia estan mandando a morir a la gente radio mitre;2020-04-25 12:51:40+00:00;Anuncio_4;Rosario, Argentina;
30;1.25862157379738e+18;lirondelle1984;tenemos gobierno nacional;2020-05-08 04:55:41+00:00;Anuncio_5;Buenos Aires, Argentina;
31;1.2586147873967677e+18;GladysGaona5;y no se que paso;2020-05-08 04:28:43+00:00;Anuncio_5;Buenos Aires, Argentina;
32;1.2586043491876454e+18;germanmalparti1;por todos los argentinos varados alrededor del mundo y que quieren volver a casa alferdez alferdezprensa varadosarg varadosi varadosenespana belizgus cancilleriaarg;2020-05-08 03:47:15+00:00;Anuncio_5;Buenos Aires, Argentina;
33;1.2643325781333647e+18;rodrigosabas80;bien juan gracias por el apoyo abrazo grande hermano;2020-05-23 23:09:11+00:00;Anuncio_6;Buenos Aires, Argentina;
34;1.243993087531266e+18;sergistack;usas google chrome lo siento por las mayusculas pero existe un nuevo navegador que es mas rapido y mas privado que chrome bloquea los anuncios y los rastreadores lo cual ahorra tiempo de carga la interfaz es exactamente igual que la de chrome brave lo supera en todo;2020-03-28 20:07:18+00:00;Anuncio_6;Buenos Aires, Argentina;
35;1.2643201668019528e+18;rodrigosabas80;gracias fenomeno gracias por ayudarnos abrazo grande;2020-05-23 22:19:52+00:00;Anuncio_6;Buenos Aires, Argentina;
36;1.2643060980955013e+18;edith_sga;sin dudas;2020-05-23 21:23:58+00:00;Anuncio_6;Buenos Aires, Argentina;
37;1.2642320046750843e+18;rodrigosabas80;fvallejoss aleberco dellatorrerulo chiesajuan joseluisramonok alferdezprensa santoroleandro cfkargentina les dejo un twit de una hipotecada muy complicada muchos banco no cumplen la ley pesce que es ta haciendono es un contrato entre privados el uva lo regula el bcra;2020-05-23 16:29:32+00:00;Anuncio_6;Buenos Aires, Argentina;
38;1.264195412199723e+18;LaAcuariana78;muchas gracias espero q tambien me lea alferdez alferdezprensa cfkargentina licdanielarroyo magariovero kicillofok mdsnacion;2020-05-23 14:04:08+00:00;Anuncio_6;Buenos Aires, Argentina;
39;1.2639994281359974e+18;emmariviello;es tendencia numero 1 defaultdealberto saben algo de esto alferdez alferdezprensa kicillofok sergiomassa santicafiero martinmguzman;2020-05-23 01:05:22+00:00;Anuncio_6;Buenos Aires, Argentina;
40;1.2639918994315428e+18;LaAcuariana78;se lo rechazan y lo necesita muchisimo se encuentra en situacion de calle obvio le dimos un lugar no la dejamos tirada pero el anses cuando atendio en vez de ayudar nos saco de encima alferdez alferdezprensa ansesgob licdanielarroyo;2020-05-23 00:35:27+00:00;Anuncio_6;Buenos Aires, Argentina;
41;1.2642312600686838e+18;ClaradeGoycoech;alferdezprensa alferdez cfkargentina sigo con mis anteriores soy jub una y este gob canalla nos quito de nuevo eso si entre gallos y medianoche hemos aportado el 18 los bancarios para lograr el 82 y nos han robadoque no sea igual en nacion;2020-05-23 16:26:35+00:00;Anuncio_6;Cordoba, Argentina;
42;1.2642300062360904e+18;ClaradeGoycoech;alferdez alferdezprensa u cfkargentina ayuda para los rocca clarin y otros grandes los jubilados tenemos que morir como pensaba lagard estan faltando a sus promesas en las que creimos desde el 2003 no defraudarnos mas alberto y cris los queremos pero no damos mas;2020-05-23 16:21:36+00:00;Anuncio_6;Cordoba, Argentina;
43;1.26422887845487e+18;ClaradeGoycoech;alferdez alferdezprensa cfkargentina me parece senor presidente y sr a vice presidenta que es cruel insospechado y faltan a la promesa que nos hicieron mi marido cobra la minima no permitan se nos caigan nuestros queridos mandatarios soy jub de pica de cbay es ig;2020-05-23 16:17:07+00:00;Anuncio_6;Cordoba, Argentina;
44;1.2686912790949192e+18;gallinCpL2018;alferdezprensa si ustd no la quiere entender junto con los banqueros y con la gente de la oposicion de dar dinero dinero a la gente real se les esta acabando la plata este aislamiento fracasara ustedes se haciendo bien los boludos;2020-06-04 23:49:06+00:00;Anuncio_7;Buenos Aires, Argentina;
45;1.2686856711343063e+18;Marianikeb;el pro siempre jugando politicamentedan asco no entienden que son ellos los que dejaron el pais economicamente arrasado ahora se preocupan por la economia cerraron 25000 pymes;2020-06-04 23:26:49+00:00;Anuncio_7;Buenos Aires, Argentina;
46;1.2686774644417085e+18;soniaTsanchez;se agranda el universo prostituyente mingenerosar alferdez alferdezprensa inadi;2020-06-04 22:54:13+00:00;Anuncio_7;Buenos Aires, Argentina;
47;1.268593618765439e+18;rodrigosabas80;el estado tiene si tiene que ver infeliz y el bcra regulando el uva tambien hay mucha gente que lo saco por que eran los unicos creditos habia tanto prendarios personales y e hipotecarios lo que sease mal hay que corregirlos como dijo alferdez alferdezprensa;2020-06-04 17:21:02+00:00;Anuncio_7;Buenos Aires, Argentina;
48;1.2685594978674688e+18;Raquelgara1Raqu;dra debo ser extraterrestre no tengo fastidio no depre ni nada es mas manana voy a la guardia del durand no pueden negarse a revisar mi brazo el yeso lastimo mis dedos no entiendo xq tanto fastidio de psrte de los k tenemos techo y alimento;2020-06-04 15:05:27+00:00;Anuncio_7;Buenos Aires, Argentina;
49;1.243993087531266e+18;sergistack;usas google chrome lo siento por las mayusculas pero existe un nuevo navegador que es mas rapido y mas privado que chrome bloquea los anuncios y los rastreadores lo cual ahorra tiempo de carga la interfaz es exactamente igual que la de chrome brave lo supera en todo;2020-03-28 20:07:18+00:00;Anuncio_2;Buenos Aires, Argentina;
50;1.2136218909228114e+18;hotelpricedrops;dont miss hotel deals like these our price discovery engine works 247 to bring you the best hotel deals get free alerts now;2020-01-05 00:43:01+00:00;Anuncio_6;Buenos Aires, Argentina;
51;1.2766491237610455e+18;ailaviulilita;como denominar a la cuarentena mas larga del mundo gobierno de inutiles;2020-06-26 22:50:44+00:00;Anuncio_8;Buenos Aires, Argentina;
52;1.2949439522741658e+18;GamesRedDeer;waiting for fallguys on nintendo try now joy of clumsyrush cosy party game fallguysgame nintendo nintendoswitch;2020-08-16 10:27:51+00:00;Anuncio_8;Buenos Aires, Argentina;
53;1.2766443938024407e+18;ROrrijola;y que pensas que cambiemos te va a dar me duele la gente corta de inteligencia diga estas cosas no es verdad que vos no puedas cobrar la ife no es verdad que vos no cobres por tu hijo auh ser desagradecida no es buen ser humano;2020-06-26 22:31:57+00:00;Anuncio_8;Buenos Aires, Argentina;
54;1.2766019990610698e+18;MarieBalzano;sr alferdezprensa su ayuda no alcanza y sus medidas no sirven le cuento sin ser cientifica que saliendo a comprar alimentos uno tambien se puede contagiar denle el ife a los politicos y vemos para cuantos dias les alcanza por dios uds son unos incompetentes covid19;2020-06-26 19:43:29+00:00;Anuncio_8;Buenos Aires, Argentina;
55;1.27659887794944e+18;MarieBalzano;sr alferdezprensa sus datos son totalmente dibujados xq no se ocupa de los pobres q uds generaron y deja que los laburantes nos cuidemos solos con las prepagas q estamos obligados a pagar gracias al sistema de salud deplorable que gobiernos de su partido generaron covid19;2020-06-26 19:31:05+00:00;Anuncio_8;Buenos Aires, Argentina;
56;1.2765975086602363e+18;MarieBalzano;sr presidente alferdezprensa si en estos casi 100 dias de cuarentena fallecieron 1000 personas de covid19 tiene idea de cuanta gente murio de otras patologias;2020-06-26 19:25:38+00:00;Anuncio_8;Buenos Aires, Argentina;
57;1.2765347857337713e+18;Elizabeth789741;alferdez alferdezprensa alferedez cfkargentina carloseguiauno emikicker feriglesias edufeiok gobierno manga d ineptos y sinverguenzas y nos adentro polo obrero corta el pte pueyrredon 0 dist social la policia mirando la min de seguridad sigue durmiendo;2020-06-26 15:16:24+00:00;Anuncio_8;Buenos Aires, Argentina;
58;1.2765131072805683e+18;revistath;la camara de diputados de la nacion aprobo la ley de plasma de luisvivona presentada por maxikirchnerok sergiomassa munimalvinas nardinileo cfkargentina aliciakirchner alferdez alferdezprensa kicillofok senadoba malenamassa;2020-06-26 13:50:15+00:00;Anuncio_8;Buenos Aires, Argentina;
59;1.2842724394391183e+18;patriciamirta;fuerza presi los que tenemos conciencia sabemos que la cuarentena es lo unico que nos puede salvar hasta que lley la vacuna;2020-07-17 23:43:04+00:00;Anuncio_9;Buenos Aires, Argentina;
60;1.2897124025487196e+18;GamesRedDeer;brawl chess coming soon follow to play brawlchess retweet if you play chess chess chiesu szachy echecs schach shakhmaty Qi ajedrez switch nintendo xbox chesskids steam playstation5;2020-08-01 23:59:33+00:00;Anuncio_9;Buenos Aires, Argentina;
61;1.284254386529751e+18;MirtaBerton;pero alberto nosotros te votamos a vos para que nos escuches porque durante 4 anos a nadie le importo lo que nos pasaba nos quedamos sin trabajo y cerraban muchas empresas pero hoy se dieron el gusto de que dieran respuestas a sus reclamos de levantar la cuarentenatriste;2020-07-17 22:31:20+00:00;Anuncio_9;Buenos Aires, Argentina;
62;1.2842481693884088e+18;SusanaCortazzo;cuidese presidente;2020-07-17 22:06:38+00:00;Anuncio_9;Buenos Aires, Argentina;
63;1.2842422907148493e+18;Elizabeth789741;alferdezprensa cuando pone a trabajar a los vagos de la anses como puede ser que no hayan desarrollado tramites digitales y los empleados de tribunales siguen de fiesta perdon feria;2020-07-17 21:43:16+00:00;Anuncio_9;Buenos Aires, Argentina;
64;1.2842400962927247e+18;carlosjuanpati1;senor presidente por favor que el governador deje de mentir no hace falta 15aviones tres barcos de insumos traidos de china basta de mentir no se lo permita mas el pueblo quiere verdades como lo hace usted;2020-07-17 21:34:33+00:00;Anuncio_9;Buenos Aires, Argentina;
65;1.2842178455183933e+18;ArielCosoli;uruguay tiene mas muertos por millon;2020-07-17 20:06:08+00:00;Anuncio_9;Buenos Aires, Argentina;
66;1.284215322132779e+18;Darko07918034;todos menos los 50 payasos que salen a protestar los sabados;2020-07-17 19:56:07+00:00;Anuncio_9;Buenos Aires, Argentina;
67;1.2842141968345702e+18;Andrea_Isoldi;gracias de corazon;2020-07-17 19:51:38+00:00;Anuncio_9;Buenos Aires, Argentina;
68;1.2841720367394202e+18;JulioMichat2;porque no puedo seguir al gobernador de bs as por twitter;2020-07-17 17:04:06+00:00;Anuncio_9;Buenos Aires, Argentina;
69;1.2840998131019735e+18;adrianagr123;alferdezprensa y laayuda a comerciantes 24000 locales cerraron es hora de ayudar sin deudas;2020-07-17 12:17:07+00:00;Anuncio_9;Buenos Aires, Argentina;
70;1.2893454822721208e+18;LiliBascialla;te quiero alberto;2020-07-31 23:41:32+00:00;Anuncio_10;Buenos Aires, Argentina;
71;1.2976628766357996e+18;GamesRedDeer;do you remember the times when highscore was what really mattered cyberprotocol77 is coming to steam on september 17 add it to wishlist retrogaming arcade;2020-08-23 22:31:53+00:00;Anuncio_10;Buenos Aires, Argentina;
72;1.2893239376214016e+18;AlejandraCappe2;es una pandemia;2020-07-31 22:15:55+00:00;Anuncio_10;Buenos Aires, Argentina;
73;1.289321877626925e+18;AlejandraCappe2;el sr ghines dijo al principio que era una gripe;2020-07-31 22:07:44+00:00;Anuncio_10;Buenos Aires, Argentina;
74;1.289315834469507e+18;CiudadanaD;sr presidente no me asomo desde que comenzo la cuarentena x mi misma y mi esposo q es de riesgo el por suerte trabaja pero puede no trabajar yo hace anos estoy desempleada pero me arreglo con mis ahorros fuerzas noalaborto dios bendice la vida y condena la muerte;2020-07-31 21:43:43+00:00;Anuncio_10;Buenos Aires, Argentina;
75;1.2893092889643172e+18;Elizabeth789741;alferdez alferdezprensa edufeiok carloseguiauno asi no es;2020-07-31 21:17:43+00:00;Anuncio_10;Buenos Aires, Argentina;
76;1.28929786602906e+18;JUBI_harta;casarosada alferdezprensa agenciatelam fotografiarse con un granadero en pose de es un agravio al gral san martin verguenza;2020-07-31 20:32:19+00:00;Anuncio_10;Buenos Aires, Argentina;
77;1.2892751666950636e+18;JUBI_harta;alferdezprensa kichienanojardin es un bestiame da verguenza gobiernodelamentira gobiernomiserable gobiernodemierda;2020-07-31 19:02:07+00:00;Anuncio_10;Buenos Aires, Argentina;
78;1.289260787308077e+18;mirystrat;kicillofok y alferdezprensa nos piden comprensionyo que bajen el tono y no nns reten mas y que recuerdes que en caba tambien tenemos muchos bonaerenses internados como d elia x poner un ejemplo ambos subrayaron q el contagio viene d ls portenosy la cuarentena en pcba;2020-07-31 18:04:59+00:00;Anuncio_10;Buenos Aires, Argentina;
79;1.2892559066186957e+18;doctor_escabio;kicillofok ustedes desafian a la sociedad con soltar presos arengando al terror y a la inaccion con berni a la cabeza para ni siquiera detener la violencia en las calles pensarlo alferdez alferdezprensa dictadurak infectadura coronavirus plandemia;2020-07-31 17:45:36+00:00;Anuncio_10;Buenos Aires, Argentina;
80;1.2892558694151905e+18;JUBI_harta;ayyyyyy ayyyyyyy ayyyyy;2020-07-31 17:45:27+00:00;Anuncio_10;Buenos Aires, Argentina;
81;1.28921017431441e+18;Elizabeth789741;alferdez alferdezprensa cfkargentina edufeiok elisacarrio lilianafranco20 estebanbullrich marioraulnegri es una autoritaria utiliza los metodos d 1 dictadura los maneja a all inclusive a ud q gran decepcion no lo vote pero no pense q s djaria llevar x ls narics;2020-07-31 14:43:52+00:00;Anuncio_10;Buenos Aires, Argentina;
82;1.2943666276648878e+18;hernimang;jajajaja vos viste la cantidad de casos entre pba y caba o solamente sos retardado encima lo redime jajaja no papi al contrario le hicimos la cruz x no separarse de esta horda de corruptos inutiles;2020-08-14 20:13:46+00:00;Anuncio_11;Buenos Aires, Argentina;
83;1.29436329316395e+18;fabiansomoza;la oms dijo que los asintomaticosno contagianejemplo menem;2020-08-14 20:00:31+00:00;Anuncio_11;Buenos Aires, Argentina;
84;1.2943542956772147e+18;JUBI_harta;alferdezprensa kicillofsemuereparatodalavida bastadeasustarnos cual fue el rating del anuncio de albertofernandez horacio rodriguez larreta y axel kicillof por la extension de la cuarentena infobae;2020-08-14 19:24:46+00:00;Anuncio_11;Buenos Aires, Argentina;
85;1.2943461488792494e+18;ailaviulilita;a ver tortugas si hisopan en la provincia 8000 por dia y en la provincia viven 16 millones los hisopados van a terminar en el gobierno de vidal gobierno de;2020-08-14 18:52:24+00:00;Anuncio_11;Buenos Aires, Argentina;
86;1.294345168917799e+18;NadiaTarbuch;unico periodista que siempre nos visibiliza gracias sorteoeba plazofijoeba adjudicadoseba queremosnuestracasa procrear argentinaunida alferdezprensa horaciorlarreta mariaebielsaok juanmaquieyra ivcbuenosaires procrear resisteeba;2020-08-14 18:48:30+00:00;Anuncio_11;Buenos Aires, Argentina;
87;1.2943388757127332e+18;PioZarauza;alberto deja de mentir sos un desastre completo cada vez entiendo mas a cristina xq te puso ahi;2020-08-14 18:23:30+00:00;Anuncio_11;Buenos Aires, Argentina;
88;1.2942146876142141e+18;JUBI_harta;alferdezprensa diganle a alberto q deseo fichas con covid;2020-08-14 10:10:01+00:00;Anuncio_11;Buenos Aires, Argentina;
89;1.2407900924086723e+18;GonzaloBuxo;apoyo total las medidas fuerza presidente esta demostrando seriedad;2020-03-19 23:59:45+00:00;Anuncio_1;Buenos Aires, Argentina;
90;1.2407898621916856e+18;gacela2019;asi lo hacemos sr presidente;2020-03-19 23:58:50+00:00;Anuncio_1;Buenos Aires, Argentina;
91;1.2407895214254653e+18;arielonnis;alferdez alferdezprensa necesitamos respuesta tambien para este sector urgente alberto por favor;2020-03-19 23:57:29+00:00;Anuncio_1;Buenos Aires, Argentina;
92;1.2407870746069156e+18;VNosejubila;msalnacion alferdezprensa los que se fueron a la costa a bariloche a cordobaque se queden ahi hasta sean revisados uno x uno para salir a la ruta inconscientes;2020-03-19 23:47:45+00:00;Anuncio_1;Buenos Aires, Argentina;
93;1.240785859785474e+18;KarlaSby;retrotraen aumentos y fijan topes de precios en 2000 productos o se acomodan al precio maximo o al que habia el 6 de marzo se respetara el menor precio argentina gracias alferdez alferdezprensa con un 0800 para denunciar a quienes quieran aprovecharse y sebastianpinera;2020-03-19 23:42:56+00:00;Anuncio_1;Buenos Aires, Argentina;
94;1.2407851370062602e+18;sentirteenpaz;twitter trucho ni siquiera da la cara debe ser un cheto con ganas de salir de vacaciones o tal vez alguno que llego de viaje pelotudo;2020-03-19 23:40:03+00:00;Anuncio_1;Buenos Aires, Argentina;
95;1.240784546011984e+18;Pao09011618;alferdezprensa;2020-03-19 23:37:43+00:00;Anuncio_1;Buenos Aires, Argentina;
96;1.2407837690255524e+18;DaNKGjt7Yu15JT1;alferdez alferdezprensa tanto que critico al expresidente macrigato ud no esta haciendo nada con la gran escalada de los precios de los alimentos basicos y los de la carne no esta haciendo nada tampoco la vicepresidenta;2020-03-19 23:34:37+00:00;Anuncio_1;Buenos Aires, Argentina;
97;1.2407828304703365e+18;EeRosana;que tristeza pero tenemos fe gracias por cuidarnos lo vamos hacer entre todo;2020-03-19 23:30:54+00:00;Anuncio_1;Buenos Aires, Argentina;
98;1.2407821252904591e+18;InigoBiain;no niego lo complicado del momento pero no esta en riesgo la humanidad en la gripe espanola mal llamada murieron unos 100 millones de personas y la gente recuerda mas la segunda guerra e hiroshima con sus pocos muertos que esto;2020-03-19 23:28:05+00:00;Anuncio_1;Buenos Aires, Argentina;
99;1.2407819304859075e+18;Jose04189625;alferdezprensa que ayuda tendremos los pintores que si no trabajamos no comemos;2020-03-19 23:27:19+00:00;Anuncio_1;Buenos Aires, Argentina;
100;1.240781919509504e+18;adelaguzmanok;hay que reconocer su criterio permanente para todo no pierde la oportunidad de demostrar cuan peltudo es fue y sera;2020-03-19 23:27:16+00:00;Anuncio_1;Buenos Aires, Argentina;
101;1.2407817993091318e+18;Taxi_666;alferdez alferdezprensa horaciorlarreta juanjom estamos completamente desamparados es el unico pais que se ha olvidado de nuestra profesion tambien somos argentinos;2020-03-19 23:26:48+00:00;Anuncio_1;Buenos Aires, Argentina;
102;1.2959679649239572e+18;roomtour_house;rumutsua Dong Hua sukairaunzikaraHua Huo moJian reru 14Jie Jian te3ldkmanshiyon wogoShao Jie Vpointo Qi Wei Wan woYi Wang dekirusukairaunzi Quan Di Nan Xiang kideKai Fang De deMing ruildk ribinguhaGuang no226Tie 3Mian barukoni manshiyon sukairaunzi;2020-08-19 06:16:55+00:00;Anuncio_1;Buenos Aires, Argentina;
103;1.2407811324987105e+18;VickyBevi;anda a hacerte la paja pelotudo;2020-03-19 23:24:09+00:00;Anuncio_1;Buenos Aires, Argentina;
104;1.2407808989052723e+18;enzosebastin221;no seas idiota mam;2020-03-19 23:23:13+00:00;Anuncio_1;Buenos Aires, Argentina;
105;1.2407807964301025e+18;cliba87;;2020-03-19 23:22:49+00:00;Anuncio_1;Buenos Aires, Argentina;
106;1.2407782115224248e+18;robertofmartin;no lo veo asi inigo la pandemia se extiende y no todos los paises estan en las mismas condiciones para tratar los casos como sucede en alemania y aca no se tomo conciencia siempre es mejor prevenir que lamentar pero no aprendemos jamas;2020-03-19 23:12:32+00:00;Anuncio_1;Buenos Aires, Argentina;
107;1.2407780598647357e+18;DANIELTIGANI;verificado gracias;2020-03-19 23:11:56+00:00;Anuncio_1;Buenos Aires, Argentina;
108;1.2407779265949614e+18;loselvira;alferdez alferdezprensa que buenas medidas del gobierno control a los precios gracias por el apoyo de la oposicion;2020-03-19 23:11:24+00:00;Anuncio_1;Buenos Aires, Argentina;
109;1.2407772696160174e+18;InigoBiain;exagerado la humanidad no esta en peligro hay mucha gente en peligro pero no mas del 8 si fueran todos italianos y hasta el 02 si fueramos todos alemanes;2020-03-19 23:08:48+00:00;Anuncio_1;Buenos Aires, Argentina;
110;1.24077517469952e+18;Sof_Vigil;varadosenlima necesitamos volver a nuestras casas necesitamos respuestas aerolineasar felipesola alferdez alferdezprensa telefenoticias todonoticias estamos a la deriva sin ninguna novedad somos mas de 1000 personas en todo peru estamos militrizados;2020-03-19 23:00:28+00:00;Anuncio_1;Buenos Aires, Argentina;
111;1.2407731563585372e+18;MolteniJosefina;los hipotecadosuva necesitamos alivio en este momento de gran angustia;2020-03-19 22:52:27+00:00;Anuncio_1;Buenos Aires, Argentina;
112;1.240772285511938e+18;MolteniJosefina;por favor no te olvides de los hipotecadosuva estamos desesperados;2020-03-19 22:48:59+00:00;Anuncio_1;Buenos Aires, Argentina;
113;1.2407693166619853e+18;cayojulio;paren con el alerta a cada rato gente metan la pelea x el rating en cuarentena en serio no ayudan un carajo con ese formato de mierda alferdezprensa esto es un detalle pero los canales estan alimentando la paranoia y la angustia dicen seamosresponsables y no lo son;2020-03-19 22:37:12+00:00;Anuncio_1;Buenos Aires, Argentina;
114;1.2407686152315453e+18;MarsalCarlosA;por privado no les doy bola los voy a seguir escrachando por cobrar un servicio que no brindan;2020-03-19 22:34:24+00:00;Anuncio_1;Buenos Aires, Argentina;
