username;tweet;fecha;anuncio;ubicacion;id;sentimiento
GonzaloBuxo;apoyo total las medidas fuerza presidente esta demostrando seriedad;2020-03-19 23:59:45+00:00;Anuncio_1;Buenos Aires, Argentina;1240790092408672257;
gacela2019;asi lo hacemos sr presidente;2020-03-19 23:58:50+00:00;Anuncio_1;Buenos Aires, Argentina;1240789862191685639;
arielonnis;alferdez alferdezprensa necesitamos respuesta tambien para este sector urgente alberto por favor;2020-03-19 23:57:29+00:00;Anuncio_1;Buenos Aires, Argentina;1240789521425465344;
VNosejubila;msalnacion alferdezprensa los que se fueron a la costa a bariloche a cordobaque se queden ahi hasta sean revisados uno x uno para salir a la ruta inconscientes;2020-03-19 23:47:45+00:00;Anuncio_1;Buenos Aires, Argentina;1240787074606915585;
KarlaSby;retrotraen aumentos y fijan topes de precios en 2000 productos o se acomodan al precio maximo o al que habia el 6 de marzo se respetara el menor precio argentina gracias alferdez alferdezprensa con un 0800 para denunciar a quienes quieran aprovecharse y sebastianpinera;2020-03-19 23:42:56+00:00;Anuncio_1;Buenos Aires, Argentina;1240785859785474049;
sentirteenpaz;twitter trucho ni siquiera da la cara debe ser un cheto con ganas de salir de vacaciones o tal vez alguno que llego de viaje pelotudo;2020-03-19 23:40:03+00:00;Anuncio_1;Buenos Aires, Argentina;1240785137006260225;
DaNKGjt7Yu15JT1;alferdez alferdezprensa tanto que critico al expresidente macrigato ud no esta haciendo nada con la gran escalada de los precios de los alimentos basicos y los de la carne no esta haciendo nada tampoco la vicepresidenta;2020-03-19 23:34:37+00:00;Anuncio_1;Buenos Aires, Argentina;1240783769025552394;
EeRosana;que tristeza pero tenemos fe gracias por cuidarnos lo vamos hacer entre todo;2020-03-19 23:30:54+00:00;Anuncio_1;Buenos Aires, Argentina;1240782830470336513;
InigoBiain;no niego lo complicado del momento pero no esta en riesgo la humanidad en la gripe espanola mal llamada murieron unos 100 millones de personas y la gente recuerda mas la segunda guerra e hiroshima con sus pocos muertos que esto;2020-03-19 23:28:05+00:00;Anuncio_1;Buenos Aires, Argentina;1240782125290459136;
Jose04189625;alferdezprensa que ayuda tendremos los pintores que si no trabajamos no comemos;2020-03-19 23:27:19+00:00;Anuncio_1;Buenos Aires, Argentina;1240781930485907456;
adelaguzmanok;hay que reconocer su criterio permanente para todo no pierde la oportunidad de demostrar cuan peltudo es fue y sera;2020-03-19 23:27:16+00:00;Anuncio_1;Buenos Aires, Argentina;1240781919509504001;
Taxi_666;alferdez alferdezprensa horaciorlarreta juanjom estamos completamente desamparados es el unico pais que se ha olvidado de nuestra profesion tambien somos argentinos;2020-03-19 23:26:48+00:00;Anuncio_1;Buenos Aires, Argentina;1240781799309131787;
VickyBevi;anda a hacerte la paja pelotudo;2020-03-19 23:24:09+00:00;Anuncio_1;Buenos Aires, Argentina;1240781132498710529;
enzosebastin221;no seas idiota mam;2020-03-19 23:23:13+00:00;Anuncio_1;Buenos Aires, Argentina;1240780898905272322;
robertofmartin;no lo veo asi inigo la pandemia se extiende y no todos los paises estan en las mismas condiciones para tratar los casos como sucede en alemania y aca no se tomo conciencia siempre es mejor prevenir que lamentar pero no aprendemos jamas;2020-03-19 23:12:32+00:00;Anuncio_1;Buenos Aires, Argentina;1240778211522424834;
DANIELTIGANI;verificado gracias;2020-03-19 23:11:56+00:00;Anuncio_1;Buenos Aires, Argentina;1240778059864735747;
loselvira;alferdez alferdezprensa que buenas medidas del gobierno control a los precios gracias por el apoyo de la oposicion;2020-03-19 23:11:24+00:00;Anuncio_1;Buenos Aires, Argentina;1240777926594961413;
InigoBiain;exagerado la humanidad no esta en peligro hay mucha gente en peligro pero no mas del 8 si fueran todos italianos y hasta el 02 si fueramos todos alemanes;2020-03-19 23:08:48+00:00;Anuncio_1;Buenos Aires, Argentina;1240777269616017408;
Elizabeth789741;alferdez alferdezprensa por favor qxsea a partir del sabafo la cuarentena los q fuimos hoy a trabajar no hemos podido organizarnos;2020-03-19 23:04:48+00:00;Anuncio_1;Buenos Aires, Argentina;1240776263910002691;
Sof_Vigil;varadosenlima necesitamos volver a nuestras casas necesitamos respuestas aerolineasar felipesola alferdez alferdezprensa telefenoticias todonoticias estamos a la deriva sin ninguna novedad somos mas de 1000 personas en todo peru estamos militrizados;2020-03-19 23:00:28+00:00;Anuncio_1;Buenos Aires, Argentina;1240775174699520000;
vickyuliyapo;comodice inesazpelicueta que comiencen ya a elaborar remedios genericos asi no nos toma de sorpresa identica respuesta que tuvo el gobierno con la elaboracion del alcohol en gel o barbijos c parte del ministerio de defensa vamosss alberto;2020-03-19 22:57:33+00:00;Anuncio_1;Buenos Aires, Argentina;1240774441266745345;
MolteniJosefina;los hipotecadosuva necesitamos alivio en este momento de gran angustia;2020-03-19 22:52:27+00:00;Anuncio_1;Buenos Aires, Argentina;1240773156358537216;
MolteniJosefina;por favor no te olvides de los hipotecadosuva estamos desesperados;2020-03-19 22:48:59+00:00;Anuncio_1;Buenos Aires, Argentina;1240772285511938049;
cayojulio;paren con el alerta a cada rato gente metan la pelea x el rating en cuarentena en serio no ayudan un carajo con ese formato de mierda alferdezprensa esto es un detalle pero los canales estan alimentando la paranoia y la angustia dicen seamosresponsables y no lo son;2020-03-19 22:37:12+00:00;Anuncio_1;Buenos Aires, Argentina;1240769316661985280;
MarsalCarlosA;por privado no les doy bola los voy a seguir escrachando por cobrar un servicio que no brindan;2020-03-19 22:34:24+00:00;Anuncio_1;Buenos Aires, Argentina;1240768615231545345;
lejandro_olguin;reinicien el deco;2020-03-19 22:34:03+00:00;Anuncio_1;Buenos Aires, Argentina;1240768524928376832;
lejandro_olguin;cualquier cosa actualizarreiniciar el deco;2020-03-19 22:31:45+00:00;Anuncio_1;Buenos Aires, Argentina;1240767948639424513;
Twittdeunflako;grande albertito hoy y siempre firme junto al pueblo;2020-03-19 22:30:50+00:00;Anuncio_1;Buenos Aires, Argentina;1240767716467904513;
jose_esperanza1;alferdezprensa alferdez presidente para una cuarentena tendrias que poner a los jubilados una minima de 30000 no podemos comprar nada presi;2020-03-19 22:30:08+00:00;Anuncio_1;Buenos Aires, Argentina;1240767539543760902;
lejandro_olguin;actualicen el deco;2020-03-19 22:28:04+00:00;Anuncio_1;Buenos Aires, Argentina;1240767020087607296;
MauroNelo;yo me conformo con que funcione internet 24 hs seguidas;2020-03-19 22:26:37+00:00;Anuncio_1;Buenos Aires, Argentina;1240766655145394177;
asubea;por favor alferdez alferdezprensa ginesggarcia wadodecorrido msalnacion;2020-03-19 22:24:08+00:00;Anuncio_1;Buenos Aires, Argentina;1240766028864466950;
belurrutia;por favor no solo es repatriar a los de lima y cusco en peru somos mas argentinos en diferentes zonas alferdez alferdezprensa cerianipablo ayuda;2020-03-19 22:10:23+00:00;Anuncio_1;Buenos Aires, Argentina;1240762568702132234;
ulirigo_m;otra cosa no les sale recuerdo los periodicos al ganar menem estaba en el palco y la esposa de sola a los gritos desde el suelo pidiendole por felipe al presidente electo en esa vuelta creo que ligo algo en agricultura y el resultado entonces y hoy mas de lo mismo;2020-03-19 22:10:12+00:00;Anuncio_1;Buenos Aires, Argentina;1240762521654636544;
any04_12;todo muy lindo pero mi mama esta en terapia y la voy a ver igual alferdezprensa alferdez asi que me vale madre tu decreto ire caminando pero ire igual;2020-03-19 22:09:15+00:00;Anuncio_1;Buenos Aires, Argentina;1240762286379282442;
MBCH20;es que no sabe hacer otra cosa no le pidas peras al olmo;2020-03-19 22:06:56+00:00;Anuncio_1;Buenos Aires, Argentina;1240761702842589184;
sanroselli;no es verdad hbo sigue codificado;2020-03-19 21:59:42+00:00;Anuncio_1;Buenos Aires, Argentina;1240759882611073029;
InigoBiain;y es politicamente incorrecto pensar que son biotopos diferentes;2020-03-19 21:59:31+00:00;Anuncio_1;Buenos Aires, Argentina;1240759836813524992;
robertofmartin;se habla de varios factores como equipamiento medico detencion precoz con una importante red de laboratorios atencion adecuada y una propagacion que afecto a personas de 20 a 50 anos pueden ser conjeturas pero esta claro que hay un estado presente que tomo precauciones;2020-03-19 21:57:49+00:00;Anuncio_1;Buenos Aires, Argentina;1240759405106388999;
yoopino05;cuervotinelli se rajo cfkargentina se rajo que socios de mierda tenes alferdez alferdezprensa;2020-03-19 21:47:03+00:00;Anuncio_1;Buenos Aires, Argentina;1240756696894574592;
InigoBiain;en alemania en cambio la mortalidad en vez del 8 es solo del 02 aun no saben bien por que;2020-03-19 21:46:27+00:00;Anuncio_1;Buenos Aires, Argentina;1240756547720019969;
FSV14_;a mi no me respondieron nada llame y mande por dm;2020-03-19 21:42:29+00:00;Anuncio_1;Buenos Aires, Argentina;1240755548150259713;
Julijulijuliar1;yo todavia espero que me llamen por un cambio de titularidad;2020-03-19 21:38:42+00:00;Anuncio_1;Buenos Aires, Argentina;1240754594411577349;
TeleCentroAyuda;marsalcarlosa te respondimos por dm aguardamos tu respuesta por ese medio;2020-03-19 21:36:24+00:00;Anuncio_1;Buenos Aires, Argentina;1240754017103425542;
Sof_Vigil;alferdez alferdezprensa solo sabemos que hay unos cuntos que se van manana porq tenian pasajes con aerolineasar y otros que pudieron comprar los pasajes los que no pudimos no tenemos ninguna noticia y se esta volviendo super duro pasar los dias aca;2020-03-19 21:31:15+00:00;Anuncio_1;Buenos Aires, Argentina;1240752722489606147;
MarsalCarlosA;difundirrrrrrrr telecentroar nos cobra el pack de futbol cuando no hay futbol se hizo el reclamo y se hacen los boludos no atiendo por privado telecentroar defensoriacaba pauespanol alferdez alferdezprensa c5n;2020-03-19 21:30:35+00:00;Anuncio_1;Buenos Aires, Argentina;1240752552095944706;
Sof_Vigil;alferdezprensa alferdez sabemos que se estan moviendo pero nosotros no recibimos ninguna noticia y ya no sabemos que hacer en serio que en peru estamos en toque de queda y vemos que se van los chilenos los brasileros los islraelitas y nosotros no tenemos noticias;2020-03-19 21:30:01+00:00;Anuncio_1;Buenos Aires, Argentina;1240752411943329793;
TeleCentroAyuda;marsalcarlosa buenas tardes te respondimos por dm;2020-03-19 21:27:14+00:00;Anuncio_1;Buenos Aires, Argentina;1240751709518999558;
MarsalCarlosA;telecentroar nos cobra el pack de futbol cuando no hay futbol se hizo el reclamo y se hacen los boludos no atiendo por privado telecentroar defensoriacaba pauespanol alferdez alferdezprensa c5n;2020-03-19 21:24:14+00:00;Anuncio_1;Buenos Aires, Argentina;1240750954313666563;
juventudkilmes;vamos companero la lucha siempre;2020-03-19 21:20:58+00:00;Anuncio_1;Buenos Aires, Argentina;1240750134859894785;
Patoloqui1;renaperar que parte de las ordenes de alferdez no entienden estan exponiendo al personal por un pasaporte que nadie podra usar o un dni que no hay donde presentar cierren los puntos donde el personal no tiene ni bano alferdezprensa cuarentenatotal cuarentenaobligatoria;2020-03-19 21:16:07+00:00;Anuncio_1;Buenos Aires, Argentina;1240748913398878211;
AceFreh05737372;una verguero tenemos un gobiernodeinutiles;2020-03-19 21:13:41+00:00;Anuncio_1;Buenos Aires, Argentina;1240748299868614667;
Dhafalda;que bueno es lo mejor por el bien de todos por otra parte aprovecho la oportunidad para felicitarte por el buen desempeno que vienen realizando de la mano de alferdez;2020-03-19 21:10:00+00:00;Anuncio_1;Buenos Aires, Argentina;1240747371853733888;
ElDemodelo2;aparionconvidaagines aparionconvidadecristina alferdez alferdezprensa todonoticias diputadostodos;2020-03-19 21:08:25+00:00;Anuncio_1;Buenos Aires, Argentina;1240746974338572289;
AnaCastellani1;vamos hacia una cuarentena total ya no vamos a tener que discutir mucho las licencias solo quedaremos aquellos asignados a servicios criticos;2020-03-19 21:06:31+00:00;Anuncio_1;Buenos Aires, Argentina;1240746497249095685;
fedesm96;son unos togas estos a mi me dan 100mb supuestamente con suerte corre a 35mb;2020-03-19 21:06:19+00:00;Anuncio_1;Buenos Aires, Argentina;1240746447986974720;
LuciaCasas8;donde se puede denunciar el precio escandaloso de un barbijo hay gente con bajas defensas con diversas patologias que debe usarlo;2020-03-19 21:04:44+00:00;Anuncio_1;Buenos Aires, Argentina;1240746047326031874;
PepeFJTw;alferdezprensa alferdez seria util evitar que los subtes tuvieran cantantes de rap o vendedores ambulantes cada uno de ellos gritando distribuyen mas gotas aumentando la densidad de contagio pasajeros separados y otros gritando pegados a sus caras gracias;2020-03-19 21:04:40+00:00;Anuncio_1;Buenos Aires, Argentina;1240746032297844737;
DANIELTIGANI;no lo han hecho no mientan;2020-03-19 21:01:26+00:00;Anuncio_1;Buenos Aires, Argentina;1240745216254099456;
LaChinita2013;contesten los msj;2020-03-19 20:59:03+00:00;Anuncio_1;Buenos Aires, Argentina;1240744616946737152;
vecino_enAlerta;se necesite una renovacion del ministerio de salud con expertos y una vision distinta del abordaje de la crisis no demoren la renuncia de ginesggarcia y carlavizzotti por temas politicos vamos que todavia podemos vamos argentina payasosingracia difundir porfa;2020-03-19 20:54:34+00:00;Anuncio_1;Buenos Aires, Argentina;1240743488309821440;
GabrielaAgilda;todos ellos nos averguenzan lo saben y lo disfrutan lacras todos;2020-03-19 20:47:10+00:00;Anuncio_1;Buenos Aires, Argentina;1240741629067243521;
dagesv1;alferdez alferdezprensa pfaoficial minseg gendarmeria policiaciudad prefecturanaval cortesupremaar patobullrich radiomitre majulluis alfleuco animalesoficial no podemos perder recursos en estos imbecilesque los metan juntos en un hospital donde los encuentren y ya;2020-03-19 20:46:49+00:00;Anuncio_1;Buenos Aires, Argentina;1240741540869353472;
FEF737;onues antonioguterres dejen de hacer circo ya sabemos que esta es un arma biologica ya sabemos que quieren diezmar la poblacion especialmente a los ancianos como pidio lagarde y el fminoticias empiecen a coordinar ya mismo las cuarentenas y el cierre de fronteras;2020-03-19 20:46:25+00:00;Anuncio_1;Buenos Aires, Argentina;1240741439077789705;
tajin2010;lostuitsquevanalbasurero antonioguterres sensanders alferdezprensa;2020-03-19 20:45:17+00:00;Anuncio_1;Buenos Aires, Argentina;1240741155387502592;
FEF737;ginesggarcia carlavizzotti y el comite de expertos si les queda algo minimo de dignidad renuncien;2020-03-19 20:42:39+00:00;Anuncio_1;Buenos Aires, Argentina;1240740492259835905;
ArchJaume;pensar que juanmanzurok entrego el banco de la provincia a brito le entrego en plena campana el plazo fijo de la pcia a alferdezprensa creyendo que se la devolveria ahora asi esta la aldea manzurescorrupcion peronismoesatraso;2020-03-19 20:38:44+00:00;Anuncio_1;Buenos Aires, Argentina;1240739503599431682;
JuanCar65068995;aparte de llegar haciendose el b es idiota el cientifico trepa;2020-03-19 20:38:25+00:00;Anuncio_1;Buenos Aires, Argentina;1240739426885685248;
simontati07hot1;por favor detengan a los qie viajan a la costa respeten al resto del pais;2020-03-19 20:37:32+00:00;Anuncio_1;Buenos Aires, Argentina;1240739201873784846;
aniamilivia;extrano a jorgefaurie;2020-03-19 20:33:46+00:00;Anuncio_1;Buenos Aires, Argentina;1240738255823351811;
vecino_enAlerta;demoran al pedo la medida antes del anochecer la gente se inquieta se agita al pedo hacen eso ojo tension en las carceles del pais atencion con eso;2020-03-19 20:33:19+00:00;Anuncio_1;Buenos Aires, Argentina;1240738143336378371;
ValeriaVdelbono;se entiende la situacion de crisis por la pandemia pero por favor traten de buscar una solucion a nuestros creditoshipotecados uva alferdez alferdezprensa;2020-03-19 20:31:59+00:00;Anuncio_1;Buenos Aires, Argentina;1240737807997550594;
ELMASILOPEZ;que grande telecentroar muy buena;2020-03-19 20:31:04+00:00;Anuncio_1;Buenos Aires, Argentina;1240737577570885632;
mariaeli585;payaso gratis felipito;2020-03-19 20:29:26+00:00;Anuncio_1;Buenos Aires, Argentina;1240737165186936834;
RUCHOCASLA;alferdez alferdezprensa a los que enganchan en la ruta yendose de vacaciones metanles una multa de 100 lucas y si se hacen los locos cuarentena presos con los giles mano dura companero abrazo;2020-03-19 20:28:12+00:00;Anuncio_1;Buenos Aires, Argentina;1240736853705318400;
Roquegiordano;no entiendo como alferdez no me nombro ministro de barrilete alferdezprensa;2020-03-19 20:27:36+00:00;Anuncio_1;Buenos Aires, Argentina;1240736701246517275;
claudisu27;miles de cal y una de arena fernandez si hay cosas que pueda hacerlas correctas y con coherencia y que aun siendo ciudadanos opositores lo podemos ver con buenos ojos no se lo valora por cosas como ese anuncio lamentable alferdezprensa;2020-03-19 20:26:21+00:00;Anuncio_1;Buenos Aires, Argentina;1240736390142406662;
AdamJanoj;que esperan para declarar el estado de sitio esto es un foco de contagio y transmision inminente guerra bacteriologica usachina alferdezprensa actualidadrt cnneprensa bbcbreaking coronavirusargentina covid19argentina covid19 c5n a24americatv afp ap;2020-03-19 20:24:18+00:00;Anuncio_1;Buenos Aires, Argentina;1240735870854017027;
lilyes55;que papelon y que pelotudo este sola;2020-03-19 20:21:50+00:00;Anuncio_1;Buenos Aires, Argentina;1240735250466197504;
VivianaChio;si pagando te los liberan y despues viene en la factura;2020-03-19 20:15:19+00:00;Anuncio_1;Buenos Aires, Argentina;1240733610858164228;
lourdeszuazo;cierto ahi lo verifique algo es algo;2020-03-19 20:14:33+00:00;Anuncio_1;Buenos Aires, Argentina;1240733420919107600;
Dhafalda;por supuesto eso es asi por eso mi denuncia debemos cuidarnos entre todos y no exponernos para evitar lo que ocurre en italia y espana;2020-03-19 20:14:29+00:00;Anuncio_1;Buenos Aires, Argentina;1240733401633697796;
lourdeszuazo;lo mismo digo hasta recien sin wifi ni telefono;2020-03-19 20:13:31+00:00;Anuncio_1;Buenos Aires, Argentina;1240733159601442817;
AS1PK_;cablefibertel;2020-03-19 20:13:28+00:00;Anuncio_1;Buenos Aires, Argentina;1240733145600798727;
valurodriguez80;fijate del 1060 al 1063 solamente;2020-03-19 20:09:25+00:00;Anuncio_1;Buenos Aires, Argentina;1240732128385654789;
robertscoria;telecentroar ya me informo via mail que ya los liberotampoco es gran cosa pero algo es algo;2020-03-19 20:06:17+00:00;Anuncio_1;Buenos Aires, Argentina;1240731339999121415;
TeleCentroAyuda;yolavieja si despues del reseteo no recuperaste el servicio mandanos un mensaje de whats app al 1163809500 ingresa por la opcion 3 soporte tecnico si funciona correctamente no te olvides que estamos para ayudarte;2020-03-19 20:06:16+00:00;Anuncio_1;Buenos Aires, Argentina;1240731334538133509;
yolavieja;con que no se corte cada rato me doy por hecha;2020-03-19 20:05:50+00:00;Anuncio_1;Buenos Aires, Argentina;1240731224810885121;
Hernanmv85;por favor anacargentina aerolineasar alferdezprensa habiliten otras aerolineas para que podamos volver cuanto antes argentina son con aerolineas argentina no basta somos miles que queremos volver;2020-03-19 20:05:18+00:00;Anuncio_1;Buenos Aires, Argentina;1240731091973091333;
Juli_59;alferdezprensa senor presidente el senor larreta no dice ni hace nada con los chicos de agente de transitoya que ellos tienen ninos de corta edad y familiares de alto riesgo y son monotributistas;2020-03-19 20:04:25+00:00;Anuncio_1;Buenos Aires, Argentina;1240730867187793920;
Paul07496194;enfermera espanola mensaje para todos los argentinos inconscientes que hay no por mi parte a mi aun me obligan venir a trabajar cuarentenatotal yonomequedoencasa coronavirus covid19argentina alferdez todonoticias alferdezprensa;2020-03-19 20:03:40+00:00;Anuncio_1;Buenos Aires, Argentina;1240730681338200064;
BroccardoCris;la respuesta felipe sola fue contundente y la expresion que uso de argentinos clavados no es digna de un canciller que verguenza gobierno populista y basta;2020-03-19 20:03:38+00:00;Anuncio_1;Buenos Aires, Argentina;1240730673545166850;
U2Max;liberaron los packs o no telecentro hacelo;2020-03-19 20:02:47+00:00;Anuncio_1;Buenos Aires, Argentina;1240730458545160192;
TeleCentroAyuda;lourdes zuazo para que podamos ayudarte con tus consultas te pedimos que nos contactes por dm con tu nro de cliente por favor con gusto te estaremos ayudando;2020-03-19 20:01:50+00:00;Anuncio_1;Buenos Aires, Argentina;1240730216827432962;
MariaEsterHLVS;a mi me lo habilitaron tb;2020-03-19 20:00:47+00:00;Anuncio_1;Buenos Aires, Argentina;1240729955656400896;
lourdeszuazo;sera que se lohabilitaron solo a ese usuario;2020-03-19 19:59:56+00:00;Anuncio_1;Buenos Aires, Argentina;1240729741344288769;
leonard71440471;si directv libero mas canales por lo menos en mi caso me libero 55 canales en hd;2020-03-19 19:59:23+00:00;Anuncio_1;Buenos Aires, Argentina;1240729604081451010;
EchaLucia;felipesola como te quedo el orto;2020-03-19 19:57:46+00:00;Anuncio_1;Buenos Aires, Argentina;1240729194537062400;
FEF737;alferdez alferdezprensa santicafiero wadodecorrido decreten la cuarentenaobligatoria ya riellodecba maurolpv edufeiok jonatanviale juanamorin robdnavarro no lleguemos a esto coronavirus covid19 coronavirusargentina;2020-03-19 19:56:28+00:00;Anuncio_1;Buenos Aires, Argentina;1240728868119547908;
soyandresuarez;cablefibertel podrian hacer lo mismo;2020-03-19 19:55:53+00:00;Anuncio_1;Buenos Aires, Argentina;1240728721121779713;
AnaCastellani1;es importante que todo lo que no sea servicio criticoesencial se realice desde la casa;2020-03-19 19:50:59+00:00;Anuncio_1;Buenos Aires, Argentina;1240727490483621893;
profedanielben;yo no veo que eso se este dando a partir de cuando lo vas a hacer;2020-03-19 19:50:40+00:00;Anuncio_1;Buenos Aires, Argentina;1240727407121895424;
Leoald;que packs en mi caso nadatelecentroayuda;2020-03-19 19:50:02+00:00;Anuncio_1;Buenos Aires, Argentina;1240727248786857984;
Dhafalda;si la asociacion obrera textil estan negados a que los sectores que podemos laburar desde casa lo hagamos no es que no queremos trabajar en este momento si se puede trabajar desde casa mejor;2020-03-19 19:49:01+00:00;Anuncio_1;Buenos Aires, Argentina;1240726991688654848;
AnaCastellani1;empleador;2020-03-19 19:46:00+00:00;Anuncio_1;Buenos Aires, Argentina;1240726234449022976;
kikasoy_1;cierren los peajes cuarentenatotal cuarentenaobligatoria alviruslofrenamosentretodos somosresponsables quedateencasa casarosada alferdezprensa alferdez cfkargentina kicillofok magariovero juanamorin gatosylvestre ginesggarcia;2020-03-19 19:45:42+00:00;Anuncio_1;Buenos Aires, Argentina;1240726157106057216;
84Marche;un verso mas grande;2020-03-19 19:45:40+00:00;Anuncio_1;Buenos Aires, Argentina;1240726150806200320;
JuliaVi60348320;este individuo es un trepador hizo tanto hasta que llego al gobierno;2020-03-19 19:42:03+00:00;Anuncio_1;Buenos Aires, Argentina;1240725240671592451;
cristianRC87;los liberaron para todos;2020-03-19 19:38:35+00:00;Anuncio_1;Buenos Aires, Argentina;1240724368914857984;
gabyta_20;las empresas privadas son multimillonarias que devuelvan la plata;2020-03-19 19:35:58+00:00;Anuncio_1;Buenos Aires, Argentina;1240723708668493827;
Emfermoide;seguro era alcohol con agua dejen de tirar info falsa;2020-03-19 19:31:57+00:00;Anuncio_1;Buenos Aires, Argentina;1240722700068323329;
tajin2010;julietaslfg alferdezprensa frentedetodos patobullrich no es cierto su news solo se sacan y si hay suerte a los atornilladxs por ustedes caterva de delincuentes;2020-03-19 19:30:58+00:00;Anuncio_1;Buenos Aires, Argentina;1240722450762969088;
iglesiasgd;labandadealberto sr presidente alferdez alferdezprensa este parasito de juangrabois forma parte de su gobierno covid19argentina;2020-03-19 19:30:41+00:00;Anuncio_1;Buenos Aires, Argentina;1240722380093304832;
freudmillonario;esta go ber nan do para los mismos de siempre peronismo parte mil;2020-03-19 19:28:21+00:00;Anuncio_1;Buenos Aires, Argentina;1240721790621626368;
patobertoli;telecentroayuda seguro que lo habilitaron como a mi el servicio que hace un mes estoy rogando me vengan a instalar son una verguenza;2020-03-19 19:26:56+00:00;Anuncio_1;Buenos Aires, Argentina;1240721434831400962;
Lamparitana;alferdez no se vofi;2020-03-19 19:26:42+00:00;Anuncio_1;Buenos Aires, Argentina;1240721376530530316;
SrQuejon;excelente todo fox premiun hbo y adultos no;2020-03-19 19:25:04+00:00;Anuncio_1;Buenos Aires, Argentina;1240720964587081731;
SCallegare;no es mas boludo porque no se entrena;2020-03-19 19:24:55+00:00;Anuncio_1;Buenos Aires, Argentina;1240720926695718912;
Picky96833493;alferdez alferdezprensa una madre y sus dos pequenos hijos paseando en bicicleta por delante de la quinta de olivos si ud no toma medidas extremas los esfuerzos seran en vano confiamos en su buen criterio somos hijos del rigor;2020-03-19 19:19:42+00:00;Anuncio_1;Buenos Aires, Argentina;1240719615984107525;
SilvioVillalba;no me anda un deco y no contestan los dm;2020-03-19 19:19:24+00:00;Anuncio_1;Buenos Aires, Argentina;1240719541803638786;
Picky96833493;alferdezprensa una madre y sus dos pequenos hijos paseando en bicicleta por delante de la quinta de olivos si ud no toma medidas extremas los esfuerzos seran en vano confiamos en su buen criterio somos hijos del rigor;2020-03-19 19:17:12+00:00;Anuncio_1;Buenos Aires, Argentina;1240718986591027206;
Tinchosh;q no cobren ningun servicio luz gas cable internet q los cobren en cuotas mas adelante;2020-03-19 19:12:14+00:00;Anuncio_1;Buenos Aires, Argentina;1240717734599626753;
Paul07496194;alcohol en gel y guantes de latex nos brinda gms sa para cuidarnos de coronavirus quiero aclarar que estamos dentro de una oficina unas 50 personas aprox compartiendo todo todonoticias alferdez alferdezprensa cuarentenaobligatoria yonomequedoencasa;2020-03-19 19:11:49+00:00;Anuncio_1;Buenos Aires, Argentina;1240717630199267328;
lourdeszuazo;y yo a uds;2020-03-19 19:10:55+00:00;Anuncio_1;Buenos Aires, Argentina;1240717404268908544;
lourdeszuazo;nada che;2020-03-19 19:10:05+00:00;Anuncio_1;Buenos Aires, Argentina;1240717194545319936;
arri134;suena raro no podes clausurar sin un motivo;2020-03-19 19:07:26+00:00;Anuncio_1;Buenos Aires, Argentina;1240716529764876288;
lejandro_olguin;abrazo lu te queremos;2020-03-19 19:06:18+00:00;Anuncio_1;Buenos Aires, Argentina;1240716243285532672;
lourdeszuazo;igual yo no se cuando empece a pagar 2500 se levanta la cuarentena y chau;2020-03-19 19:05:16+00:00;Anuncio_1;Buenos Aires, Argentina;1240715984610004993;
Hector734837549;alferdezprensa buenas tardespresidentetodavia no entiendo como no nos dan un aumentos alos desocupados que cobramos un fondo d desempleo de 5300y no alcanza ni para lo basico tengo 27 anos d aporte y encima una invalidez que todavia m tienen con vuelta el anses;2020-03-19 19:05:00+00:00;Anuncio_1;Buenos Aires, Argentina;1240715915890692096;
lourdeszuazo;ya lohiciste seamos realistas sonemos lo imposible ah no aplica para los packs de tv;2020-03-19 19:04:22+00:00;Anuncio_1;Buenos Aires, Argentina;1240715756406558720;
CascoMacarena;mentira no habilitaron nada de nada;2020-03-19 19:04:14+00:00;Anuncio_1;Buenos Aires, Argentina;1240715722751455235;
lourdeszuazo;mmmm una app de ninxs lo hizo y me estoy viendo todos los cursos online deberian;2020-03-19 19:03:32+00:00;Anuncio_1;Buenos Aires, Argentina;1240715549111271424;
ElDemodelo2;alferdezprensa asi manda a la gente a cuarentena miserables;2020-03-19 18:59:05+00:00;Anuncio_1;Buenos Aires, Argentina;1240714425272799236;
nievesvioleta;anda re mal;2020-03-19 18:58:45+00:00;Anuncio_1;Buenos Aires, Argentina;1240714344398086144;
lejandro_olguin;viva argentina;2020-03-19 18:58:00+00:00;Anuncio_1;Buenos Aires, Argentina;1240714153981083648;
verulaf;gracias telecentroar;2020-03-19 18:57:01+00:00;Anuncio_1;Buenos Aires, Argentina;1240713905963323392;
Leoflores86;que pasa con internet que anda mal hace varios dias;2020-03-19 18:53:49+00:00;Anuncio_1;Buenos Aires, Argentina;1240713103395958784;
nievesvioleta;de telecentro no esperes nadayo lo tengocasi 2000sin ningun pack extra y la promocion para los que quieran contratar ahora no llega a 1500a mi me vieron la cara lo estoy por dar de baja lpm;2020-03-19 18:52:45+00:00;Anuncio_1;Buenos Aires, Argentina;1240712833572233218;
ginaluar;muy estupido;2020-03-19 18:49:39+00:00;Anuncio_1;Buenos Aires, Argentina;1240712053465272322;
HotChipaa;esto es posta;2020-03-19 18:49:32+00:00;Anuncio_1;Buenos Aires, Argentina;1240712023673114625;
